col0 col1 col2 col3 col4 col5 col6 col7 col8 col9 col10 col11 col12 col13 col14 col15 col16 col17 col18 col19 col20 col21 col22 col23 col24 col25 col26 col27 col28 col29 col30 col31 col32 col33 col34 col35 col36 col37 col38 col39 col40 col41 col42 col43 col44 col45 col46 col47 col48 col49 col50 col51 col52 col53
58829.35003472 1.162 123354.39505539142 124089.11021251237 591785.624161687 2611955.51052005 15855.526055626513 53148.519817223074 38103.24017749092 57622.50965301343 77326.4952931676 57700.34915532597 27121.76470246073 420239.0846257241 39312.07780488569 191844.92886214895 59070.54319311795 66313.86692606483 6808235.621346681 48967.44542755169 123144.12934000907 35404.89755589247 344405.0634300671 67215.41693977243 411981.8502325782 508367.8111199425 20220.565669908014 135997.69490587263 172.6087882525765 173.34972820936068 597.7341852819941 1507.8624205069018 24.877068880051556 79.92113403453337 58.37236532914684 85.89462518342812 113.13160069635934 86.14969810708628 42.165435185200664 467.7430669621564 60.14261805392915 251.61540966781004 88.38157278678753 98.18335453440783 2534.7642233470656 74.0357379974323 172.58735825899615 54.58144216563572 402.70326339424787 104.51083806037686 493.1197821687618 537.1684440289623 31.733355421488444 209.37184576144014
58829.35087963 1.159 124003.58747806324 124869.13908608328 592043.5147405523 2532274.14436989 16101.180756151967 53595.2358363978 37342.24543048511 58016.68144861271 78013.58713097253 56724.255924869445 28187.78904763481 421103.05257930455 39132.75396292168 192925.08946905303 59491.668796684884 67188.48558468424 6435555.94583465 49135.38240285474 124415.06139847456 34879.63174036349 344214.1353603032 66567.35147041222 412787.07775902445 508039.9119593196 20167.43452690699 139257.46588199178 173.63072583955605 174.50360432636205 598.3093085954195 1481.930584522755 25.290577045950073 80.63503270074169 57.32147419818672 86.53204551996112 114.19808239714565 84.83587841828182 43.86833534478582 468.7768982072124 59.949025896927196 253.0332780312245 89.05583926678452 99.50211166139444 2460.658995748392 74.39621164443966 174.3588798862408 53.80505086978673 402.6867146621246 103.66364053916195 494.06801881467976 537.306781699175 31.690858085358514 214.65868169361312
58829.35172454 1.157 124515.71166485781 125132.27940739301 592663.691777119 2472801.7891674917 17051.076472392015 53550.53411455249 37246.06406872271 57628.48794597713 77608.48307232634 57466.68278731633 27571.458631214045 420313.2579989799 38652.202225026966 192975.09200844716 58797.9900773784 66745.09679449373 6215968.804338071 49586.21530847793 123506.12712990056 35898.231265326205 346327.31488724216 67709.09292719583 412251.8619887456 506834.2043462397 20361.69442205428 135302.1746737843 174.40027912762818 174.97013567888288 599.0009066206021 1462.295052834735 26.78575396312426 80.64385938795127 57.21452927479907 86.05406642966756 113.71800108716565 86.01036106199598 42.983896448768185 468.3396983103634 59.297285392649286 253.29504321098358 88.17238027253548 98.95570613387035 2415.9064314884754 75.10781135103603 173.33730531965307 55.43556545871367 404.9144404815552 105.43151308871639 493.916537150112 536.6006901075882 32.038439294999876 208.70154836669641
58829.35256945 1.154 123808.87895276188 124449.93484262278 592084.5602483086 2614196.237114976 15765.054726398084 53382.45506677183 36584.13637302042 57400.53463472688 76786.09652083786 56749.569469035836 28272.8866979531 420585.31688519596 39040.17524442496 191064.11003242905 58492.12871521409 66986.4419830598 7062023.608139463 49616.786700468045 124186.04671022802 33906.610659330094 344183.34267941414 69121.95115549199 412761.91950319154 507329.47653331846 19100.777165350155 134647.37152078404 173.64575340994625 174.26462374255388 598.935891609268 1509.280875213297 24.826575425276754 80.43182567472849 56.328325742480736 85.82876235795031 112.67259252991458 85.09662642424523 44.1111211649024 468.9030944688335 59.94137125162758 251.3694526492822 87.85316030629335 99.44437197747263 2584.649664305517 75.22113871448782 174.33465464644766 52.445887254860985 403.2204725754895 107.88911090786341 495.28779571654445 537.1878224169557 30.128363474981576 207.8439461387816
58829.35341435 1.151 124036.92635969719 124221.64161370893 593835.4039871542 2478695.9032958318 17193.668169994606 53908.62075684074 38441.73293905018 58484.438403472246 77024.27771255624 58101.9119761014 27629.104075951094 420707.94031444023 39216.38616097241 192288.3583975819 59465.5789361592 67319.50937250874 6064714.204475376 49648.40377608879 124984.68408416881 33972.24908384308 345525.9520872195 69176.8384252775 412361.9392461429 508091.1601432356 19384.62951234955 140351.36947605797 174.11864171283003 174.11685445477082 600.3328063340108 1464.6980378965436 27.072380942690668 81.33549147478222 59.12829827199739 87.43242986380233 113.1274207874125 87.07712966737395 43.178824305537894 469.24078535669156 60.281551882247534 252.8861650823547 89.29767797153531 99.97724228173739 2384.9289163444582 75.3535664132491 175.483929587969 52.62126345700071 404.5588135036326 107.96050377739121 494.8887505976472 538.0874510929648 30.583847282689202 217.20878695182014
58829.35425926 1.148 123909.12987914059 123509.00312397594 591916.7822681065 2554025.35488556 16659.31811231363 53769.73407458112 37432.9795555296 56442.767641609884 77851.6353242143 57071.37233395473 29042.97178150213 421076.5994966016 39138.257713464904 193508.33609676163 59264.425189826055 66300.22567822691 6479604.100459295 48829.98117696837 124733.96306314063 36759.43021033646 345446.6228641886 66228.34812311851 410217.6062534869 506848.2161009508 18902.708812563913 136919.8983328386 174.06481580962588 173.4143595355737 599.2146868932924 1490.0008144160058 26.260642092023616 81.21098830068019 57.69558342325264 84.64795748839359 114.36168319709856 85.70261522984046 45.35475246577775 469.8235135008602 60.20705329244836 254.43632124773424 89.06381195892996 98.63558487612798 2470.1140418258847 74.23802141505364 175.2928151029483 56.910314853631895 404.80479221395586 103.55449679347048 492.7681158384435 537.3336486856767 29.876427653347385 211.9202974213718
58829.35510417 1.146 124847.41301771638 125336.77439336228 593651.0667092495 2501964.4892177125 17065.063441202336 53935.088663966744 37471.18411803263 58351.231393786264 77677.608760353 57336.94899648597 28747.23052002408 422762.5624632843 39695.34315292124 192696.11184268427 59363.05830000114 67115.98532922467 6140936.559344613 49551.113773184596 124794.0625977579 36091.021887088194 347055.8660099682 63703.880283323 409480.0700662063 508090.10056988505 19330.216244008567 133214.67326407443 175.36131711553887 175.83480690837382 600.7982195381403 1473.074361485705 26.936057772620536 81.54470675813326 57.81702601997236 87.43891467916495 114.27489448326217 86.18592521252388 44.97070344253209 471.518212125679 61.115755207192315 253.78593363187426 89.3490837058591 99.92234266190304 2401.110715355659 75.3936516494713 175.56843612927054 56.03109423175793 406.5509671537544 99.69525372795182 491.58700252043394 538.6579631868414 30.587935789612608 206.428044856323
58829.35594907 1.143 123493.31101305794 124235.70089616347 591105.0049281544 2499207.129933869 17256.07534157223 53776.50544025068 38231.550066916214 57444.015582117834 77593.98847397824 57260.82001335238 27993.676129381696 419809.70826239587 38324.01265713101 192615.99778889056 59456.28771455318 67819.12383475085 6494785.64547033 50436.628041528806 124604.2387786819 36737.14437030454 345766.7667586334 64849.00638206478 409303.6502655967 508206.37937838 20178.026837241836 140153.6087039387 173.8592986569832 174.57787591348202 599.2160460510063 1472.2382109511789 27.249451391905758 81.41170295073375 59.004160867399804 86.2285637873415 114.27015757593504 86.16021372177572 43.8665698522633 469.25145534480794 59.12980612763534 253.84632332702267 89.58065688227646 100.96354925346121 2473.5109425141636 76.67277741335754 175.46162504760557 57.022779863386134 405.5761417990759 101.59247103295972 491.91604755174666 539.0120700542677 31.92438265559203 217.33754095653467
58829.35679398 1.141 123923.11662524764 125274.89948068856 592542.1361648933 2506172.955954383 17028.519156436785 53168.793122434756 37104.644589926174 57931.44727774843 77143.14605064353 57451.82705921633 27530.618723625492 421818.6871821208 38753.28806174628 192039.9082346497 59456.15750931366 66580.84847377206 6310271.8147795005 49145.39615691517 124790.66502764903 36056.25881059229 345023.9043444898 61828.94094080472 407395.13876803126 508535.6536413669 19415.336773033603 136812.42092157007 174.61531381678176 176.0937589951767 600.6148052579389 1474.8418723076275 26.936686046176728 80.63061165010843 57.4307801582458 87.01876598510738 113.74925371785447 86.54091540226828 43.22926776160653 471.33390840509816 59.825476088294394 253.482320082511 89.6970060351685 99.34426978939294 2436.3333861741226 74.91441157632968 175.92444293409204 56.13560590719179 405.24539051650527 97.02416802694145 489.8644852647836 539.5686081081654 30.79817877380123 212.54329752619302
58829.35763889 1.138 123496.0123862485 125632.97416300728 592979.7826925415 2382902.137891773 16968.028356595663 54151.37163637398 38002.455758665805 57945.777534186724 76780.39188761177 58319.09228014108 29868.966785575147 422352.572129854 38803.24655375682 193172.95500005153 60037.56363302347 66915.00475617935 5950624.8075474985 49594.81656144874 124189.08717461978 39543.65280348668 346919.02262532205 60237.66986778978 404056.8735169948 510205.73633404484 19482.246699841402 133604.04801263218 174.23189587713122 176.71127322184685 601.1700189758511 1433.5025354844213 26.875494419130426 82.12588844627112 58.79372117033024 87.1006084978026 113.34295480466102 87.82193864365571 46.80366695962651 471.9481972798855 59.9828963425456 254.94796165448398 90.589726219667 99.94038955867559 2361.7524341400585 75.68102345354255 175.29027613278012 61.53422612466516 407.1644491712016 94.5726875069749 486.6454841463746 541.1029179577861 30.92276956375253 207.81062696386894
58829.3584838 1.136 124348.87553847808 124040.71324120898 593436.8301486601 2510671.4033257365 17233.77722746157 52685.83484102093 39484.72603241447 57156.71927511023 77723.25295660307 57884.92299865128 27680.279811652552 421535.84747854207 38878.3695835594 193474.31270593655 59372.6609593716 66327.99952160585 6583754.007982256 49442.840637021174 125607.91530915367 36488.78004616528 345189.67903615243 64460.39165760059 407222.49012875 508730.46725980646 20341.68702014914 137178.4714148602 175.38200904192294 174.81937062725322 601.7192410096645 1476.7456731121724 27.30014820296565 80.07760386189268 61.02599166963484 86.0643448686223 114.72647763364192 87.27819246232333 43.52523014439294 471.48980746896217 60.134468414078 255.37597568648113 89.68463824189256 99.15003271964805 2491.847455837501 75.48734159664878 177.15521088782018 56.8591731105207 405.8502456400542 101.26406360827137 490.782908697091 540.2029915169006 32.2675653777304 213.36173138116237
58829.3593287 1.133 124051.07471677655 124496.78965869232 593330.5085507935 2446817.0230142027 17248.353481655475 53001.836624720774 37716.06038300949 58392.750691779365 77544.35326533031 57489.29450140818 28577.755325758946 422239.6419319041 38666.32036311814 192875.98163159192 58879.29119907081 67373.9302020378 6475869.7724435385 49141.745378505264 124662.65967699344 36685.469706169446 346172.3936169696 64532.006132078066 408689.6259478797 509972.3935366273 19880.69830402074 136860.5785384584 175.22059815703295 175.51801265802467 601.9550823673393 1455.6261102860751 27.354063891262896 80.6235501655191 58.48941338505456 87.91985477606416 114.63970822228356 86.8264713990721 44.94556460229234 472.34514005982606 59.88708207069437 254.92927852157942 89.08745663259717 100.76047267087559 2470.3161350885885 75.12902160495554 176.13052706339977 57.2174515777428 407.0028970503299 101.44036581954848 492.1380852800179 541.4164740152557 31.603628542735894 213.34117377099898
58829.36017361 1.131 124065.92734352214 125186.135766836 593524.6580634089 2380634.4068288887 17853.041498755454 53697.571209877555 37382.9475646448 58197.79926251288 77510.07832746394 56634.18773380027 28033.2152029929 422281.99709752115 39375.31261499977 193293.5232749745 59569.38094538683 67702.90402299922 5848089.333011006 49946.25222655828 125044.76177674835 39301.63342287758 345410.487011005 58458.540816995606 404770.33502835623 509462.3535226741 19191.119417671987 136472.09325439594 175.38882086690185 176.64505021284478 602.419291117837 1433.4454165758907 28.332569303541753 81.73743738801905 58.06641684855674 87.78070392187531 114.71275065685717 85.70249051227096 44.185528301736475 472.61956406922525 61.008177242611524 255.74765963507198 90.20827677758976 101.34550506079589 2340.544992198211 76.39878486070462 176.8333328888758 61.378741578467995 406.6681959669198 92.16289032854323 487.8350468702248 541.3201324108254 30.575066708659186 212.92260609754172
58829.36101852 1.128 124063.4573482073 124288.19362353045 593812.2005460224 2618822.367973186 16400.221424423158 53167.59430624021 37872.97096848476 57016.345984266314 77451.44471622253 57779.58465969062 28094.343180461787 421877.2958173537 38752.759571257746 192674.54229729658 60429.03224405693 66915.36353985156 6877651.620860182 48773.53944444645 124326.15731718147 39964.58212587616 345286.2897985373 59558.82307267038 403450.12450436834 509240.5801075663 19932.998076291056 134491.64226547396 175.55924722187288 175.65303458536388 602.8610880124124 1513.1294158458286 26.103374031071965 81.04212796111202 58.82733862949084 86.1535613968353 114.78031064267772 87.43946934414078 44.32043161144363 472.52042166213187 60.144390680942934 255.19341362907525 91.49185129471788 100.34490777342965 2550.483104444371 74.7654284289142 176.06930474182093 62.46726476421994 406.8009083421695 93.90090931895395 486.8455813555063 541.447735432787 31.759788466864745 210.1847788724789
58829.36186343 1.126 123881.70306741691 125423.90752784669 593635.9270846947 2372384.716811898 17804.178521658992 53402.732900697156 39139.55468193698 58310.58385833417 77253.51960517198 57712.25181576394 28134.409341156366 423297.3333594849 38871.24019544391 193796.78900955874 60624.0310119561 67060.12508536014 5790637.341055712 49350.03876415832 125875.75487177499 38278.57833854435 346151.6735949466 64282.1294876918 406498.45283697743 510758.8947084943 19972.209749440954 137838.21310395686 175.4941431147054 177.24634136601384 603.1069792329554 1431.1033382451997 28.327440049423963 81.47449681019482 60.837106131986424 88.08263109419367 114.60685007734355 87.42048659939627 44.44451063540015 474.0883917888902 60.399215117430465 256.68405041991485 91.89703182012357 100.70292008450066 2328.589533419897 75.72135141239552 178.21436680561564 59.85214586618756 407.8477354595019 101.35842340240946 490.99286119301996 542.8411852012308 31.86929331726961 215.62695341845435
58829.36270833 1.124 124621.75322313874 125072.54217442364 595385.2681432765 2382513.3681644592 17523.16908697621 54232.966025418194 37883.96556077455 57525.61060817563 77989.63165888801 57851.37745147612 28138.47375644563 421577.72766896535 39016.8507387336 193987.36427811882 59829.5530731483 67577.19309830008 6049329.060441073 49932.95333445561 125561.5795239635 37714.056820561644 346587.2604236181 63555.73243273032 407667.0884003942 510137.85452698066 19406.489053250174 136121.848749192 176.67864694394046 176.98690230553746 604.6897646011485 1434.8610277009589 27.935490301574408 82.7860203563547 59.03245919161 87.09972854605044 115.74691734448257 87.7483831533515 44.508818826958596 473.1190132354801 60.716408553832274 257.13670940503545 90.90427853888977 101.5265496574722 2383.601106303422 76.68745050649602 178.0315333978645 59.06893474393737 408.57074335724474 100.55475185258942 492.4322090537932 542.8074195020151 31.03066132687289 213.09930734616853
58829.36355324 1.121 124033.83796997287 124790.51831908541 593277.7046841483 2496756.210572166 16126.240255899145 53282.51948725851 38049.917366848036 58160.49291092635 77116.04639863945 56470.5837038309 29208.337411782646 420195.6470831738 47847.78235063981 193826.61111745273 58711.796503155725 67684.9847837449 6515424.882661049 49108.621127870865 124663.93400129548 38102.13842444273 346753.62644575635 60492.555894440855 404607.83944133663 508902.5847920606 20325.769762776967 130620.71789711647 176.09811686775123 176.78162187724746 603.4922874296205 1473.720961257557 25.77158243943141 81.50595126254518 59.344663221593784 88.0813358488895 114.65957835619015 85.76389509065152 46.20276006113713 472.10609203233247 73.75402820448933 257.16285027471395 89.35797466785725 101.77591842777757 2479.1648458879167 75.55118142104976 177.0286759711928 59.79559715732155 408.8432524361393 95.85751554378062 489.38173666293153 542.154241971804 32.49596636499079 204.68217553463884
58829.36439815 1.119 124143.67580914026 125371.70810019987 595766.6500859412 2421173.902168164 17225.304877329036 53583.43493314105 38399.414631106774 57908.79392923642 77069.63346754835 57427.52707032679 28228.87518973311 422564.3875120499 38459.30319123226 193986.57121863647 59410.60511698318 67710.25636620214 6262923.223476058 48911.31399834313 125017.42991300422 37843.38880256587 345446.02351684554 60432.201923614135 403476.0868397771 509572.96437710023 19471.475979108305 138326.0934931735 176.4630004705398 177.76309086190662 605.6373920742236 1448.642695514914 27.534321325197272 82.06288365764095 59.93129709806515 87.82128443572417 114.73375765520157 87.35843132504542 44.78197521521494 474.4996586558033 60.04132475900325 257.6636547020795 90.52527218682663 101.97166500932228 2428.1865567427067 75.3179562935318 177.68112241454168 59.46530378489559 408.0946071575339 95.77692881321728 488.4454856617838 542.9953397808739 31.216588305945656 217.06894218902204
58829.36524305 1.117 125472.52333623765 125897.31575914077 597518.4402254352 2352312.4622814264 16816.52272462164 53804.63103272242 38443.80156901543 58887.772055585636 77881.24009543494 56918.269922810665 28366.442572081578 422363.534745564 39041.81213758577 194646.34441209905 58909.04687445564 68261.49678393477 5724010.151222353 50045.15354382666 125206.39529139228 37984.51374273765 346412.1267003056 60505.01410142041 404136.4047155282 511628.1405726017 19892.28528063034 135153.98681040236 178.23566436471899 178.58868877175692 607.0569009034447 1425.2753315515947 26.925846081991814 82.43603303601681 60.04395255326433 89.3589108619371 115.96754169603878 86.70770402661984 45.031636020500265 474.5278038972767 60.9637010742795 258.6017621546042 89.87156432088355 102.81688800621474 2315.115798340343 77.1008999359325 178.1342504141939 59.7860815507981 409.11079562904393 95.98442349151036 489.1890448763025 544.8238024022805 31.903461040361726 212.4538470369483
58829.36608796 1.115 124478.78174681286 126202.1032088662 595178.493534887 2426111.4162675417 17139.14880528394 53777.62712995714 38403.899391220184 58168.23989385285 77754.71602881409 56940.46732519526 29049.358787798847 424026.2956276185 39081.89463218802 193337.65336359263 59699.57615285524 67871.74833026179 6141655.853270394 49523.612376216915 126023.66301304166 41901.10318233771 346931.23937291896 53021.649261343526 398369.1566139168 509839.907906905 20031.518781870487 131053.68136303313 177.15146835543084 179.1405835278208 605.6842219668725 1450.7104156597543 27.47184746901803 82.53360939649339 60.083444628334505 88.43204858531485 115.94245388410258 86.81222157954103 46.133303813002634 476.23050783230764 61.10859257598147 257.32608705842597 91.10485646000673 102.37085716389794 2403.4357173464587 76.43794452957141 179.28835288659982 66.01316807794093 409.87743584460077 84.32729633535685 482.44277135739287 543.7912568583772 32.16682829231935 206.25057522601816
58829.36693287 1.113 123285.61035360576 125315.85338297265 594978.0589159396 2382505.758293454 17988.0817151824 53559.54118439392 38270.53073030873 57968.32591850567 78022.060650612 57855.218960376515 29274.330696441408 423019.52922389534 39263.496267950395 195008.74167243118 59721.855394681625 67077.71287742263 5751053.790861391 49558.67888541549 124660.49971522979 38784.39799732802 348151.44345521746 59488.168214430974 403757.12876734295 512691.80477270205 20847.0414492556 138378.71499299508 175.60851696143882 178.00377234643116 605.5945838224554 1435.93638855428 28.81442117316554 82.19912282925853 59.897753723197205 88.15009229546499 116.31729112654266 88.17517147074392 46.47443045980365 475.2509806063915 61.38560716537633 259.1809824577657 91.18171829968634 101.27794947537502 2321.2040166075285 76.480424126491 177.52552245426665 61.12148726516576 411.08635035208096 94.49183430799738 488.9598390576754 546.0887679750579 33.43026556397538 217.71428611978888
58829.36777778 1.111 125089.2386821282 124275.706781463 595039.9421277449 2426991.586560781 16915.91763195116 53931.13689981331 37420.64722024056 57849.88029517542 78175.73419138289 57287.07324549736 28358.872642773786 423406.6676040378 38982.355035920744 193689.05835968524 59367.0593630966 68058.55224725761 6151721.434178192 48973.40340831858 125260.2779137757 36490.82076236408 345129.9834232899 61663.567745677545 404210.7859366351 510961.1905058047 19904.28113447479 135656.88705479354 178.13857906444866 176.94602665246364 606.0695810001916 1451.391848623302 27.16835372266502 82.87119295480426 58.721484265716434 88.11202346010406 116.70798406422446 87.44942015638291 45.14037941433228 476.0927474508168 61.05577411912215 257.95115855012375 90.80159061525764 102.78092287161233 2405.798305458238 75.72469304642105 178.56136532183436 57.61762081941943 408.73259257817 98.14703023409092 490.52197401717086 545.00941346236 32.02024074205317 213.80428990647297
58829.36862268 1.109 125278.383814034 125150.4544821686 596766.0678351244 2357232.503262144 17215.108093552757 53205.4656700606 37896.80380469805 57586.52010431583 77758.32102373039 58016.90719635703 28863.92784399714 423767.20977840706 38909.694794733135 193874.42384546355 59171.63596007979 67262.82064435928 5637808.817555551 49670.661112830974 125531.31631141994 38823.75704573159 347760.9645032506 58910.21647999238 403248.13924891775 512120.2662694349 19339.19865257846 131514.21732676803 178.55062253644553 178.19934285534774 607.490329764846 1427.7583164820105 27.66673212501984 81.88378092442552 59.50115872729168 87.7984530998102 116.2352612290039 88.60385204019224 45.96244408940236 476.61618490770667 61.01989943581823 258.3832092317829 90.5812518743454 101.76536501556834 2297.0491656105896 76.81445402903688 179.05630855825655 61.316513729444516 411.2428639918031 93.92059372861287 489.19574457539665 546.1632095979594 31.168225796761668 207.4069432856812
58829.36946759 1.107 124672.30197507318 124637.65173787903 594562.5281028384 2528371.843871073 17126.231092541595 53429.257393675565 38199.5003795902 57346.420201422996 77701.96801789926 58364.27612986334 28090.619219635497 422883.4364433643 39073.234093922074 194210.4771557976 59842.86046767444 67493.05317102675 6624589.917582385 49505.66720242129 125083.61040297546 40711.12831820111 347106.6516172841 56782.86053789855 399735.24176407774 509979.8735538077 19785.404334361665 133411.7581051666 177.86177460345584 177.65989944138863 606.2131170867729 1485.725187718598 27.548111214134906 82.27159102321147 59.982122440636296 87.52615688155755 116.19569894649142 89.16744093783505 44.81785395653409 476.1614279764202 61.294106475166345 258.93329826708054 91.61382737000403 102.16826104665569 2502.1098853778026 76.65292338839332 178.57085427431485 64.33558959741701 410.8712671948068 90.54507724575465 485.4518082763029 544.6628607881836 31.89787417740963 210.70714072920134
58829.3703125 1.105 124019.32304652402 126562.92666154896 596556.3075979452 2359734.2295694295 16806.337069928006 53660.80184126366 38078.03046439431 58857.68083665776 78330.03414262977 58018.987217040616 28094.491896555235 423134.25865233265 38882.16452509147 195056.581980269 59769.016223510145 67034.43304781534 6136124.571479419 48814.326608161326 125435.89968319889 39441.11110988917 348556.6872817585 58538.24537511886 402661.61743931007 512340.07408467564 19847.97307727061 136482.192404974 177.26527642987938 180.21810021882132 607.9024997011658 1429.0953241216998 27.07342024787034 82.69927034864965 59.87910454636005 89.80253359201961 117.2269874296227 88.78396511415836 44.877694113475194 476.5401022504533 61.10347851431508 260.0776170251036 91.6130501980717 101.63937198923286 2403.0525612618553 75.71782358517191 179.2043809954613 62.41871342904998 412.49145972746095 93.4243668116426 488.76267727141027 546.7396042586773 32.04061212889102 215.59879460270835
58829.37115741 1.103 124861.00321291253 125523.73877590132 595802.8865865609 2343277.5640425403 17191.46020545083 52640.07522882754 37953.19461942249 58387.17831119243 77271.97907328268 57165.56957689556 29612.210030576738 423945.51813187596 38596.48593278375 193824.0112880891 59652.71178164368 66768.00201492704 5782457.243027441 49768.39912094717 125903.75591316441 39851.02792841045 348930.0874474298 58631.10750698857 400848.3554337913 511126.74546973786 19764.87745865743 133301.31206866837 178.4298573211304 179.05877842112443 607.2008431585109 1423.5637905540084 27.71465796673153 81.31677418601525 59.7594579604023 89.17503585692951 115.85788349793248 87.59822603450426 47.27268042871656 477.51148448543637 60.71238456387128 258.8586017921754 91.52154920879939 101.3718808512776 2328.6527064634415 77.17268411937881 179.99884971737762 63.08533389402504 413.0194448446787 93.64800161012013 487.4784801317196 546.166312922123 31.945328132012975 210.98419701758831
58829.37200231 1.101 124875.62679630792 125080.38785117294 596778.2271542726 2557228.6083110026 16857.71553942311 53415.97637273837 37841.029573021515 57845.06668601488 78182.9886767852 58461.21183263423 28416.051715610258 422840.5515086339 38666.53813283704 193943.9486798091 59776.57306932594 68299.35381746566 6909900.343856203 49179.897590970795 124639.83129185223 39993.770589331805 346345.49809273146 57743.88836123049 400458.2405994515 510299.1166693993 19729.18252102693 131380.20805371914 178.64922311101523 178.73514361869545 608.6456894043071 1495.9125151209894 27.220858518740943 82.54786600455019 59.65448937022865 88.5079739370691 117.24485111361457 89.56378523261313 45.47670330437806 476.98998704310003 60.88543059918556 259.24018840878716 91.82793593875535 103.64606422243841 2558.7744072025685 76.38789973741592 178.55070120836433 63.43458033685533 410.9690496134004 92.3544972284439 487.20117592530346 545.785171179447 31.92645877881523 208.20878370538338
58829.37284722 1.099 125042.17824442254 125986.88793745404 596552.2141991092 2333535.6829687525 16771.426638882665 53914.65073036973 38953.65456187667 57607.76725770178 78617.15352057142 57924.82319343166 28689.757578815857 425773.5814995847 39524.49228084809 194603.02567894966 60300.62306813733 67510.35126009875 5803186.523199137 49550.34421850543 124939.38993971102 41392.35990079958 347991.2644477517 55438.73454951763 399106.5828348475 512026.4103391844 19932.62983594666 137031.0616630669 179.08805789645388 180.07532791907184 608.7380648348188 1420.891417049714 27.138146143889983 83.3977122888185 61.38922317539825 88.31202342915661 118.02172401571566 88.9164086328361 45.972744175727314 479.6721503920185 62.24713225842172 260.31137281644186 92.73958412317239 102.67541521129833 2333.5325334761806 77.064410117773 179.095030018394 65.69597512382644 412.7519552608198 88.88647690233348 485.6985660893522 547.4862773625067 32.284747712595106 217.50958523901903
58829.37369213 1.097 124524.80874300207 125180.83951081178 596088.5903299148 2382118.252105707 17267.394733837515 53621.28155154141 37691.2545841618 57806.498971569 91360.49087614886 57271.683267422544 29487.70316234685 425269.7925607767 39339.219551463495 194570.62386344944 59444.91542535467 67404.68593967229 6141915.405590651 49034.15596780402 125622.1355546664 41041.30336347048 347159.79115998605 55560.30865269591 398156.23993731267 510965.8617166927 18965.433901608223 134226.76735221184 178.4087928365705 179.21347316762777 608.7876958981514 1437.8215648563553 27.955297475597515 83.05291386084608 59.56534943967968 88.6667208705918 135.3461154201988 88.09827409168493 47.253962044772415 479.5511554670776 62.06030050040981 260.4607272069854 91.58797645087735 102.6547004205698 2404.876123646561 76.37999166378944 180.14158250908596 65.25319111608283 412.233924854679 89.09784258209466 485.05387174597035 546.9539440348725 30.802841499933685 213.15708703166592
58829.37453704 1.095 124760.73271911294 125873.44098294893 596590.3329063543 2415890.0204099542 17038.8353806659 54626.186267232464 37969.87601158174 60186.00150281447 77102.74613543198 57058.391683682334 28255.50621522998 424829.3525704281 39649.62463511218 194442.7743567633 59786.11462501262 66696.85970668367 6301782.949557903 49113.89378761093 124413.6762426853 42329.975425121025 348653.5940652414 52271.98093718517 396120.89934971905 511763.0180492109 19778.538527991157 131721.32775163316 179.11894345217632 180.3527963599833 609.3393006522009 1449.608149209455 27.647149739492676 84.65935619724209 60.1014286292209 92.20889089414744 116.090206408903 87.89766778324734 45.40991117422586 479.58884599844845 62.60285415589654 260.61043215830443 92.20024373218483 101.76911249922881 2438.0702851177057 76.612939720835 178.82483064788755 67.37051371416692 413.98319049556926 84.0287250083051 482.77632342224945 547.9332898242837 32.135660859912996 209.4108628431862
58829.37538194 1.093 124017.05066074617 125367.7273065662 598530.7882722081 2342983.5019389433 18100.957326160045 53384.21755292179 37924.634539505816 57811.39874048758 79001.01536280243 57413.95240441285 28195.10368795565 423720.79884883395 38743.510766736 194097.23382536147 58739.7255523951 68172.52929216746 5763750.185100247 50028.41381817893 125328.61974060349 39464.164159071865 349587.69030542544 56304.65776915813 399357.05381320463 512845.44716647675 19950.549491489248 136877.70063532935 178.27660096578327 179.80451139495537 611.1841204454256 1424.9154275660485 29.35439631417823 82.9148176016263 60.06388309314757 88.89569477388231 118.91081661952434 88.49309620591124 45.35947833402648 478.9198176329963 61.298585854796784 260.3424922521783 90.77679840914927 103.96351990365294 2325.623903751851 78.03884869076468 180.1927213943149 62.94602132019005 415.0375979625599 90.5627014150518 486.9659442705018 549.051382765433 32.45193792561997 218.0024184902688
58829.37622685 1.092 125498.95257678803 126121.75093714433 597427.3354173361 2377972.3022803194 16662.346142449067 54637.703765081125 38670.279988948605 57851.75729506003 78397.60236561584 58094.78918215161 29006.392213781073 425047.5208865835 39409.861632350076 195664.33004793525 59598.81821069645 67979.89577584452 5840221.956802931 50213.11328318372 125566.20780832303 39177.599298255285 348222.4925624316 57190.656166003784 400364.6381805695 512628.9349687305 19963.78507288068 134589.74702962994 180.19804432975604 180.76475312775085 610.3831111594482 1436.88676479993 27.06219616748902 84.72244494494304 61.21428761949238 88.9570829339654 118.08114232741673 89.46787833085006 46.62686289667376 479.9857338038222 62.32505030040243 262.1761775156909 92.00656917138367 103.69582961250337 2341.9377148140734 78.32761761326604 180.48139960275026 62.47385934332499 413.89818605179374 92.016074109162 488.31120079936017 548.8935958597614 32.46783860429029 214.2720486141864
