# Reference image = /home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.050.new
# NAPER =   6
# APERX = [  427.01 ,  497.19 ,  595.80 ,   67.54 ,  781.41 ,  839.34 ]
# APERY = [  386.08 ,  596.51 ,  411.41 ,  659.64 ,  201.56 ,  742.18 ]
# APERSIZE = [   10.00 ,   31.00 ,   50.00 ]
#
# FITS HEADER INFORMATION FOR THE REFERENCE IMAGE:
# Header format for the image:                                             arp
# Using header keyword EXPTIME for exposure time:                         60.0000000 (seconds)
# Using header keyword DATE-OBS for time of start of observation:    2019-12-12T08:52:02.000
# Resulting time of start of observation:                            2458829.3694676 (JD/UTC)
# Resulting time of midpoint of observation:                         2458829.3698148 (JD/UTC)
# **** Using RA as specified in the input file ****                      119.8210230 (degrees)
# **** Using DEC as specified in the input file ****                      15.4000400 (degrees)
# Correction for timescale (TDB minus UTC) from jdutc2jdtdb.pro:          32.1833235 (seconds)
# Correction for barycentric minus geocentric time from barycen.pro:     381.5596762 (seconds)
# Resulting time of midpoint of the observation in BJD(TDB) is:      2458829.3746035 (BJD/TDB)
# Telescope altitude at the midpoint of the exposure:                    -39.0258774 (degrees)
# Telescope azimuth at the midpoint of the exposure:                     332.2657693 (degrees)
# Zenith distance at the midpoint of the exposure:                       129.0258774 (degrees)
# Airmass at the midpoint of the exposure:                                -1.5881300
# Sun altitude at the midpoint of the exposure:                           32.9291459 (degrees)
# Moon altitude at the midpoint of the exposure:                         -33.7005526 (degrees)
# Distance between moon and target at midpoint of exposure:               43.5294799 (degrees)
# Moon illuminated fraction at midpoint of exposure:                       0.9983059
#
#    Image                                                                                                JD(UTC)start      BJD(TDB)       Texp   Airmass   Xshift   Yshift   magnitudes----and----errors---->
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.012.new  2458829.337361  2458829.342495    60.00  -1.8120   -2.443    0.798  10.584494  12.281051  12.272438  11.171381  11.817087  10.959249   0.001010   0.003724   0.003747   0.001549   0.002590   0.001327
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.013.new  2458829.338206  2458829.343339    60.00  -1.8041   -2.637    1.528  10.584732  12.291755  12.276097  11.167810  11.820152  10.957480   0.001007   0.003734   0.003716   0.001516   0.002570   0.001330
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.014.new  2458829.339051  2458829.344184    60.00  -1.7963   -2.770    0.922  10.580234  12.279461  12.280315  11.168652  11.811275  10.953447   0.001010   0.003661   0.003669   0.001523   0.002611   0.001299
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.015.new  2458829.339896  2458829.345029    60.00  -1.7886   -2.566    0.306  10.580191  12.279396  12.273678  11.167392  11.818546  10.953645   0.001003   0.003677   0.003686   0.001522   0.002589   0.001319
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.016.new  2458829.340741  2458829.345874    60.00  -1.7811   -2.363    1.327  10.584211  12.285434  12.273724  11.171145  11.814892  10.955915   0.001009   0.003751   0.003652   0.001538   0.002558   0.001324
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.017.new  2458829.341586  2458829.346719    60.00  -1.7737   -2.411    1.176  10.581422  12.277345  12.275409  11.167426  11.809214  10.952396   0.001009   0.003697   0.003731   0.001537   0.002543   0.001305
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.018.new  2458829.342431  2458829.347564    60.00  -1.7664   -2.219    0.061  10.580105  12.285127  12.268430  11.166971  11.810019  10.950828   0.001005   0.003726   0.003617   0.001531   0.002542   0.001304
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.019.new  2458829.343275  2458829.348409    60.00  -1.7592   -1.904    1.105  10.583317  12.289152  12.272917  11.165533  11.812195  10.955802   0.001011   0.003740   0.003613   0.001537   0.002524   0.001332
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.020.new  2458829.344120  2458829.349254    60.00  -1.7522   -2.334    1.709  10.580884  12.280924  12.273396  11.167768  11.813887  10.955847   0.000999   0.003667   0.003588   0.001515   0.002534   0.001297
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.021.new  2458829.344965  2458829.350099    60.00  -1.7452   -1.996    0.136  10.579210  12.279331  12.278119  11.165938  11.810560  10.946599   0.001002   0.003686   0.003664   0.001515   0.002535   0.001307
